datetime,high,low,open,close,volume,symbol
1656519900000,111.8635,111.788,111.788,111.8635,24840,GOOG
1656519960000,111.86225,111.8,111.839655,111.8,37200,GOOG
1656520020000,111.814,111.751005,111.814,111.8,17600,GOOG
1656520080000,111.925,111.79525,111.79525,111.925,23200,GOOG
1656520140000,111.8615,111.8,111.8615,111.82375,15600,GOOG
1656520200000,111.917,111.845,111.845,111.9,23500,GOOG
1656520260000,111.95,111.855,111.9005,111.95,21600,GOOG
1656520320000,111.973,111.93593,111.961,111.93593,20000,GOOG
1656520380000,111.99875,111.94975,111.99875,111.94975,19200,GOOG
1656520440000,111.9465,111.9005,111.9005,111.9465,9200,GOOG
1656520500000,111.94995,111.94995,111.94995,111.94995,20000,GOOG
1656520560000,112.11,111.99725,111.99725,112.11,67200,GOOG
1656520620000,112.196,112.0815,112.1865,112.0815,19200,GOOG
1656520680000,112.2115,111.960615,112.047855,112.2115,33020,GOOG
1656520740000,112.1675,112.125,112.1675,112.125,11000,GOOG
1656520800000,112.112,112.10552,112.112,112.10552,7200,GOOG
1656520860000,112.195,112.11225,112.195,112.11225,9200,GOOG
1656520920000,112.0545,112.0545,112.0545,112.0545,3600,GOOG
1656520980000,112.051,112.002505,112.002505,112.051,7200,GOOG
1656521040000,111.9995,111.9995,111.9995,111.9995,2000,GOOG
1656521100000,112.014,112.014,112.014,112.014,2020,GOOG
1656521160000,112.165,112.01625,112.089,112.01625,15600,GOOG
1656521220000,111.9985,111.95,111.9595,111.9985,13200,GOOG
1656521280000,111.9865,111.9865,111.9865,111.9865,4000,GOOG
1656521340000,112.0255,111.9385,111.97671,112.025,21260,GOOG
1656521400000,112.05,111.95,111.95,111.983,61200,GOOG
1656521460000,112,111.9485,112,111.9485,6000,GOOG
1656521580000,111.9375,111.856,111.878,111.9375,12000,GOOG
1656521700000,111.9465,111.90075,111.90075,111.9465,17200,GOOG
1656521760000,111.927,111.927,111.927,111.927,2000,GOOG
1656521820000,112.0005,111.9825,111.9825,112.0005,4000,GOOG
1656521880000,111.98325,111.98,111.98,111.98325,5600,GOOG
1656521940000,112.01525,112.00475,112.00475,112.01525,4000,GOOG
1656522000000,112.0825,112.03628,112.03628,112.0825,18800,GOOG
1656522060000,112.12687,112.0675,112.091,112.12687,11200,GOOG
1656522120000,112.081,112.032,112.071,112.032,9600,GOOG
1656522180000,112.098,112.098,112.098,112.098,3600,GOOG
1656522240000,112.05,112.011,112.041,112.011,10060,GOOG
1656522300000,112.001,111.9565,112.001,111.958,13600,GOOG
1656522360000,111.985,111.975,111.975,111.985,4000,GOOG
1656522420000,111.939,111.84725,111.91425,111.939,22800,GOOG
1656522480000,111.995,111.995,111.995,111.995,3600,GOOG
1656522540000,112.1,112.0415,112.0415,112.1,8000,GOOG
1656522600000,112.202,112.16,112.16,112.202,13200,GOOG
1656522660000,112.198,112.0685,112.198,112.0685,7600,GOOG
1656522720000,112.0265,112.0265,112.0265,112.0265,2200,GOOG
1656522780000,111.94475,111.8855,111.94475,111.8855,7600,GOOG
1656522840000,111.8135,111.75,111.783,111.75,23880,GOOG
1656522900000,111.732,111.689,111.705,111.705,16800,GOOG
1656522960000,111.7545,111.73825,111.7545,111.73825,5600,GOOG
1656523020000,111.7745,111.75454,111.7745,111.75454,5600,GOOG
1656523080000,111.795,111.750505,111.750505,111.795,7200,GOOG
1656523140000,111.797,111.791325,111.797,111.791325,5600,GOOG
1656523200000,111.7655,111.7445,111.7445,111.7655,5600,GOOG
1656523260000,111.737995,111.737995,111.737995,111.737995,3600,GOOG
1656523320000,111.78479,111.68875,111.68875,111.7805,8000,GOOG
1656523380000,111.785,111.741,111.785,111.741,4000,GOOG
1656523440000,111.722625,111.722625,111.722625,111.722625,3600,GOOG
1656523500000,111.693,111.68719,111.693,111.68719,5600,GOOG
1656523560000,111.82355,111.69955,111.69955,111.82355,21200,GOOG
1656523620000,111.773,111.773,111.773,111.773,2000,GOOG
1656523680000,111.7475,111.7115,111.726,111.7255,10000,GOOG
1656523740000,111.91675,111.739,111.739,111.9165,27200,GOOG
1656523800000,111.874205,111.82,111.82,111.874205,8000,GOOG
1656523860000,111.7785,111.77825,111.77825,111.7785,7600,GOOG
1656523920000,111.8045,111.75375,111.755,111.80175,13220,GOOG
1656523980000,111.8625,111.8105,111.8625,111.8105,5600,GOOG
1656524040000,111.9255,111.9055,111.9255,111.9055,8000,GOOG
1656524100000,111.9735,111.879505,111.9,111.9735,11400,GOOG
1656524160000,112.00277,111.952,111.987,112.00277,13600,GOOG
1656524220000,112.031,111.96725,112.031,111.96725,17200,GOOG
1656524280000,111.9635,111.960575,111.9635,111.960575,5920,GOOG
1656524400000,112.041,111.98725,111.98725,112.041,7600,GOOG
1656524460000,112.0695,112.01925,112.0695,112.01925,10200,GOOG
1656524520000,112.0715,112.01925,112.01925,112.0715,13200,GOOG
1656524580000,112.076,112.033935,112.071,112.033935,7600,GOOG
1656524640000,112.081,111.9985,112.034,112.081,15600,GOOG
1656524700000,112.1165,111.99965,112.1025,111.99965,15200,GOOG
1656524760000,111.95725,111.95725,111.95725,111.95725,2000,GOOG
1656524820000,111.9325,111.9325,111.9325,111.9325,2000,GOOG
1656524880000,111.9235,111.875,111.8955,111.875,11200,GOOG
1656524940000,111.918,111.88525,111.9135,111.918,6000,GOOG
1656525000000,112.019,111.863755,111.8957,112.019,23200,GOOG
1656525120000,111.927015,111.909,111.927015,111.9105,9200,GOOG
1656525240000,111.956,111.9485,111.9485,111.956,4000,GOOG
1656525300000,111.97325,111.97325,111.97325,111.97325,2000,GOOG
1656525360000,112.0175,112.006,112.0175,112.006,4000,GOOG
1656525420000,111.9855,111.9855,111.9855,111.9855,2000,GOOG
1656525480000,112.00175,111.989,111.989,112.00175,4000,GOOG
1656525540000,112.0385,111.9915,112.0385,112.026,8500,GOOG
1656525600000,112.031,111.963,111.963,112.031,4000,GOOG
1656525660000,112.1095,112.1035,112.1035,112.1095,4000,GOOG
1656525720000,112.299295,112.107,112.107,112.299295,6000,GOOG
1656525780000,112.2395,112.231,112.231,112.2395,4000,GOOG
1656525840000,112.2795,112.1885,112.1885,112.2795,4000,GOOG
1656525900000,112.318,112.292,112.3,112.318,10000,GOOG
1656525960000,112.3475,112.265,112.265,112.3445,25000,GOOG
1656526080000,112.215,112.19013,112.19013,112.215,4000,GOOG
1656526140000,112.3,112.25,112.253035,112.3,12060,GOOG
1656526200000,112.15,112.13591,112.15,112.13591,5600,GOOG
1656526260000,112.185,112.146,112.179,112.146,10760,GOOG
1656526380000,112.232,112.232,112.232,112.232,3600,GOOG
1656526440000,112.155185,112.15,112.155185,112.15,12660,GOOG
1656526500000,112.269,112.1385,112.1385,112.268095,27880,GOOG
1656526560000,112.21625,112.2035,112.21625,112.2035,5600,GOOG
1656526620000,112.1955,112.159,112.1955,112.159,13600,GOOG
1656526680000,112.205,112.158505,112.205,112.158505,19820,GOOG
1656526740000,112.25,112.17975,112.25,112.17975,9600,GOOG
1656526800000,112.15,112.1,112.1305,112.1,19800,GOOG
1656526860000,112.1365,112.1035,112.1035,112.1365,7600,GOOG
1656526920000,112.11625,112.11625,112.11625,112.11625,3600,GOOG
1656526980000,112.045895,112.027085,112.045895,112.027085,6600,GOOG
1656527040000,112.0525,112.03975,112.03975,112.0525,5600,GOOG
1656527100000,112.054,111.9895,112.054,112.0005,9600,GOOG
1656527220000,112.0485,111.9385,111.97225,112.03008,26420,GOOG
1656527280000,111.9845,111.9845,111.9845,111.9845,2000,GOOG
1656527340000,112.02125,112.02,112.02125,112.02,6000,GOOG
1656527460000,111.97875,111.9395,111.9395,111.97875,5600,GOOG
1656527520000,111.97,111.937,111.97,111.937,6060,GOOG
1656527640000,111.9035,111.8575,111.8575,111.9035,5600,GOOG
1656527700000,111.8525,111.8205,111.85,111.8205,10000,GOOG
1656527760000,111.8825,111.8525,111.8525,111.87,9600,GOOG
1656527880000,111.8905,111.83275,111.83275,111.84925,11200,GOOG
1656527940000,111.8,111.78525,111.8,111.78525,11600,GOOG
1656528000000,111.8155,111.7675,111.8155,111.7685,14040,GOOG
1656528060000,111.6975,111.66025,111.6975,111.6735,7600,GOOG
1656528120000,111.7405,111.69,111.714,111.7405,6740,GOOG
1656528300000,111.675,111.616,111.616,111.6255,9200,GOOG
1656528360000,111.6715,111.6715,111.6715,111.6715,2000,GOOG
1656528480000,111.698665,111.6935,111.6935,111.698665,5600,GOOG
1656528540000,111.645,111.645,111.645,111.645,3600,GOOG
1656528600000,111.664,111.554005,111.62459,111.606005,29540,GOOG
1656528660000,111.7058,111.6475,111.6475,111.7058,5600,GOOG
1656528720000,111.641,111.58425,111.641,111.58425,5600,GOOG
1656528780000,111.661995,111.6065,111.633,111.6065,9600,GOOG
1656528840000,111.6855,111.6495,111.6855,111.6495,7600,GOOG
1656528900000,111.7225,111.649005,111.649005,111.7225,11920,GOOG
1656528960000,111.7275,111.646,111.646,111.726,13200,GOOG
1656529020000,111.738,111.7335,111.7335,111.738,6000,GOOG
1656529080000,111.73475,111.6925,111.73475,111.6925,12140,GOOG
1656529140000,111.7505,111.7005,111.7505,111.7485,9600,GOOG
1656529200000,111.79625,111.747,111.747,111.79625,13600,GOOG
1656529260000,111.7965,111.727,111.743,111.7965,23000,GOOG
1656529320000,111.705,111.675,111.675,111.682,9200,GOOG
1656529380000,111.6805,111.6275,111.6475,111.67075,13600,GOOG
1656529440000,111.79905,111.7005,111.7005,111.79905,9200,GOOG
1656529500000,111.830995,111.792,111.792,111.830995,8520,GOOG
1656529560000,111.98025,111.764,111.79,111.872,24200,GOOG
1656529620000,111.9285,111.8405,111.8405,111.881,9600,GOOG
1656529680000,111.7525,111.7525,111.7525,111.7525,3600,GOOG
1656529740000,111.91055,111.889,111.903,111.889,9200,GOOG
1656529800000,111.863705,111.779,111.8615,111.779,8000,GOOG
1656529860000,111.848,111.809,111.809,111.848,7200,GOOG
1656529920000,111.88,111.73275,111.748,111.87975,19200,GOOG
1656529980000,111.81,111.7955,111.8,111.81,6000,GOOG
1656530040000,111.83421,111.80975,111.83421,111.80975,9600,GOOG
1656530100000,111.8095,111.765055,111.8075,111.8095,12160,GOOG
1656530160000,111.888,111.8555,111.888,111.8555,4000,GOOG
1656530220000,111.9155,111.907,111.907,111.914,10000,GOOG
1656530280000,111.95,111.95,111.95,111.95,2000,GOOG
1656530340000,111.991975,111.92075,111.9465,111.92075,14200,GOOG
1656530400000,111.933,111.865,111.865,111.91512,35200,GOOG
1656530460000,111.9725,111.9,111.9245,111.9725,10020,GOOG
1656530520000,111.99525,111.929,111.99525,111.9588,13600,GOOG
1656530580000,111.999,111.93619,111.93619,111.999,13600,GOOG
1656530640000,112.076,112.022,112.022,112.076,15200,GOOG
1656530760000,112.242,112.13087,112.13087,112.20005,20620,GOOG
1656530820000,112.291,112.2495,112.2495,112.291,6000,GOOG
1656530880000,112.3275,112.315,112.315,112.3275,13600,GOOG
1656530940000,112.4,112.33975,112.33975,112.4,8000,GOOG
1656531000000,112.387,112.3195,112.387,112.3195,5600,GOOG
1656531060000,112.327,112.2745,112.291,112.327,13600,GOOG
1656531120000,112.2855,112.2625,112.275,112.2855,12200,GOOG
1656531180000,112.29195,112.141,112.29195,112.2025,16580,GOOG
1656531240000,112.17,112.061965,112.17,112.097,19200,GOOG
1656531300000,112.1565,112.0465,112.11179,112.1565,13600,GOOG
1656531360000,112.103,112.059,112.103,112.059,8000,GOOG
1656531420000,112.0885,112.06,112.087995,112.06,11200,GOOG
1656531480000,112.1485,112.0805,112.0805,112.1475,12000,GOOG
1656531540000,112.1815,112.1345,112.1345,112.1634,10500,GOOG
1656531600000,112.1635,112.1485,112.1635,112.1485,13600,GOOG
1656531660000,112.169495,112.095,112.169495,112.095,9600,GOOG
1656531720000,112.1325,112.039,112.11725,112.1325,32200,GOOG
1656531780000,112.21,112.127,112.14,112.145,17600,GOOG
1656531840000,112.143,112.08225,112.08247,112.08225,10260,GOOG
1656531900000,112.1685,112.11675,112.1685,112.126505,11600,GOOG
1656531960000,112.171005,112.171,112.171005,112.171,5600,GOOG
1656532020000,112.1495,112.0625,112.14675,112.0993,40800,GOOG
1656532080000,112.13576,112.0265,112.0265,112.13576,19580,GOOG
1656532140000,112.0955,112.0665,112.08665,112.0955,6000,GOOG
1656532200000,112.2395,112.03025,112.1915,112.082,79200,GOOG
1656532260000,112.1795,112.077,112.077,112.119,24520,GOOG
1656532320000,112.0455,111.94975,112.042,111.956,42000,GOOG
1656532380000,112.037,111.878,111.976,111.878,48500,GOOG
1656532440000,112.108,111.83975,111.8425,112.06,57140,GOOG
1656532500000,112.2775,112.1165,112.1395,112.2105,47260,GOOG
1656532560000,112.2795,112.157005,112.157005,112.2535,64260,GOOG
1656532620000,112.399695,112.2675,112.2685,112.377,77120,GOOG
1656532680000,112.4785,112.396,112.3975,112.396,74360,GOOG
1656532740000,112.3985,112.2455,112.3985,112.2565,99840,GOOG
1656532800000,112.2565,112.2565,112.2565,112.2565,1647860,GOOG
1656533220000,112.2565,112.2565,112.2565,112.2565,15000,GOOG
1656533280000,112.2565,112.2565,112.2565,112.2565,32660,GOOG
1656533340000,112.2565,112.2565,112.2565,112.2565,35480,GOOG
1656533400000,112.2565,112.2565,112.2565,112.2565,128280,GOOG
1656533580000,112.3,112.3,112.3,112.3,2000,GOOG
1656533640000,112.2565,112.2565,112.2565,112.2565,5480,GOOG
1656534180000,112.2565,112.2565,112.2565,112.2565,3400,GOOG
1656535320000,112.25,112.25,112.25,112.25,2000,GOOG
1656535500000,112.25,112.25,112.25,112.25,2000,GOOG
1656535800000,112.25,112.25,112.25,112.25,4900,GOOG
1656541200000,112.2565,112.2565,112.2565,112.2565,19160,GOOG
1656541380000,112.2565,112.2565,112.2565,112.2565,13780,GOOG
1656541620000,112.25,112.25,112.25,112.25,3440,GOOG
1656542880000,112.2565,112.2565,112.2565,112.2565,5060,GOOG
1656544680000,112.15,112.15,112.15,112.15,4000,GOOG
1656544800000,112.1505,112.1505,112.1505,112.1505,2000,GOOG
1656545460000,112.15,112.15,112.15,112.15,13080,GOOG
1656547140000,112.15,112.15,112.15,112.15,2000,GOOG
1656577500000,110.75,110.75,110.75,110.75,2000,GOOG
1656587820000,110.5,110.5,110.5,110.5,2000,GOOG
1656587880000,110.499,110.499,110.499,110.499,2000,GOOG
1656588120000,110.5,110.485,110.485,110.5,14000,GOOG
1656588180000,110.5,110.5,110.5,110.5,6240,GOOG
1656588780000,110.5,110.5,110.5,110.5,2000,GOOG
1656588900000,110.5,110.5,110.5,110.5,2000,GOOG
1656589020000,110.4065,110.375,110.4065,110.375,14160,GOOG
1656592080000,110.718805,110.718805,110.718805,110.718805,2000,GOOG
1656592200000,111.04,111.04,111.04,111.04,2500,GOOG
1656593640000,110.75,110.75,110.75,110.75,2000,GOOG
1656595500000,110.645,110.4185,110.645,110.4185,4680,GOOG
1656595620000,110.1385,110.0305,110.136,110.05,18000,GOOG
1656595800000,111.3298,110.499,110.4995,111.25,622380,GOOG
1656595860000,111.2905,110.6265,111.081,110.6795,34360,GOOG
1656595920000,110.653,110.1365,110.653,110.464,38560,GOOG
1656595980000,110.535,110.1015,110.4245,110.5345,49860,GOOG
1656596040000,110.68725,110.25,110.624,110.25,27800,GOOG
1656596100000,110.337,110.1555,110.1555,110.25175,28280,GOOG
1656596160000,110.18375,109.365805,110.18375,109.5875,104240,GOOG
1656596220000,109.59025,109.396005,109.59025,109.5635,69360,GOOG
1656596280000,109.677,109.395505,109.48255,109.61225,84600,GOOG
1656596340000,109.63125,109.3955,109.63125,109.436,100460,GOOG
1656596400000,109.6495,109.363,109.392,109.366,88900,GOOG
1656596460000,109.398,109.0325,109.38075,109.056,91460,GOOG
1656596520000,109.289,109.089,109.1325,109.2485,90820,GOOG
1656596580000,109.26569,108.9505,109.26569,108.985525,82900,GOOG
1656596640000,109,108.8175,108.902,108.87825,41900,GOOG
1656596700000,109.14367,108.926,108.926,109.011,51240,GOOG
1656596760000,109.109995,108.831055,109.048,109.0965,33800,GOOG
1656596820000,109.2035,109.0465,109.2015,109.084,41200,GOOG
1656596880000,109.04,108.82542,108.9525,109.04,15600,GOOG
1656596940000,109.055,108.9455,108.99,108.95,18600,GOOG
1656597000000,109.018,108.85,109.0175,108.85,29600,GOOG
1656597060000,109.0815,108.884,108.884,108.91025,55600,GOOG
1656597120000,108.8075,108.5125,108.8075,108.529,80500,GOOG
1656597180000,108.5995,108.458,108.542,108.5745,24160,GOOG
1656597240000,108.624,108.5625,108.5625,108.591,23200,GOOG
1656597300000,108.720995,108.569445,108.6475,108.59325,24600,GOOG
1656597360000,108.567,108.40325,108.500005,108.40325,22000,GOOG
1656597420000,108.5955,108.4715,108.5395,108.4715,14600,GOOG
1656597480000,108.643495,108.487835,108.4955,108.643495,80600,GOOG
1656597540000,108.55,108.43,108.55,108.44975,13600,GOOG
1656597600000,108.3005,108.0855,108.2755,108.173,71680,GOOG
1656597660000,108.245,108.16875,108.16875,108.245,18680,GOOG
1656597720000,108.1955,107.8345,108.1955,107.8345,53380,GOOG
1656597780000,107.954,107.75,107.8555,107.949,83020,GOOG
1656597840000,107.9475,107.7,107.931,107.71,48000,GOOG
1656597900000,107.8165,107.6275,107.6275,107.6595,79000,GOOG
1656597960000,107.8695,107.6435,107.79675,107.6435,47200,GOOG
1656598020000,107.7175,107.406,107.642765,107.478005,114280,GOOG
1656598080000,107.6685,107.3225,107.345,107.5245,91380,GOOG
1656598140000,107.596,107.4025,107.51625,107.533,81920,GOOG
1656598200000,107.73375,107.4275,107.524,107.4955,80300,GOOG
1656598260000,107.647,107.5325,107.5325,107.59325,33220,GOOG
1656598320000,107.5875,107.31,107.5875,107.468,108220,GOOG
1656598380000,107.5205,107.4,107.45,107.47473,57640,GOOG
1656598440000,107.8535,107.639275,107.639275,107.818,52860,GOOG
1656598500000,107.8195,107.641245,107.7835,107.725,85740,GOOG
1656598560000,107.75794,107.617,107.635,107.634,22320,GOOG
1656598620000,107.849,107.618,107.635,107.7495,43040,GOOG
1656598680000,107.8825,107.768,107.7701,107.8825,56140,GOOG
1656598740000,107.89004,107.742,107.845,107.857,78780,GOOG
1656598800000,107.8205,107.5675,107.8205,107.594,41440,GOOG
1656598860000,107.698,107.55,107.69,107.6645,51200,GOOG
1656598920000,107.748,107.607,107.65529,107.67,58040,GOOG
1656598980000,107.7955,107.7005,107.7005,107.7955,16880,GOOG
1656599040000,107.825,107.8,107.8,107.815,9200,GOOG
1656599100000,108.0203,107.848,107.9105,107.91355,21200,GOOG
1656599160000,107.976,107.976,107.976,107.976,2000,GOOG
1656599220000,108.0665,107.84875,107.85,108.056,31300,GOOG
1656599280000,108.1225,107.9995,107.9995,108.1065,31020,GOOG
1656599340000,108.118685,108.035,108.079,108.108185,34960,GOOG
1656599400000,108.455995,108.0955,108.0955,108.455995,30000,GOOG
1656599460000,108.476475,108.328715,108.328715,108.431,36900,GOOG
1656599520000,108.586495,108.19,108.39729,108.48825,49000,GOOG
1656599580000,108.749495,108.4743,108.55,108.749495,78720,GOOG
1656599640000,108.8065,108.62463,108.732,108.75547,43060,GOOG
1656599700000,108.77587,108.621,108.77587,108.759995,15400,GOOG
1656599760000,108.60625,108.522,108.594405,108.5705,26540,GOOG
1656599820000,108.5805,108.4839,108.55927,108.5805,34200,GOOG
1656599880000,108.615,108.37825,108.5265,108.37825,17600,GOOG
1656599940000,108.481,108.333,108.39675,108.333,13600,GOOG
1656600000000,108.357,108.219505,108.28375,108.3415,13600,GOOG
1656600120000,108.4775,108.3485,108.393435,108.39525,21600,GOOG
1656600180000,108.49,108.463,108.463,108.49,19040,GOOG
1656600240000,108.499,108.30223,108.460855,108.30223,13700,GOOG
1656600300000,108.4105,108.28375,108.28375,108.4105,7200,GOOG
1656600360000,108.314,108.314,108.314,108.314,2000,GOOG
1656600420000,108.436,108.30925,108.4285,108.436,17200,GOOG
1656600480000,108.5145,108.4035,108.5145,108.4035,4000,GOOG
1656600540000,108.659,108.41325,108.41325,108.61925,21200,GOOG
1656600600000,108.66025,108.612,108.6235,108.6155,12140,GOOG
1656600660000,108.69661,108.5685,108.5685,108.6635,11200,GOOG
1656600720000,108.787,108.61875,108.61875,108.787,15200,GOOG
1656600780000,108.999,108.677,108.677,108.97,20200,GOOG
1656600840000,108.9885,108.9275,108.9885,108.9505,17600,GOOG
1656600900000,108.951,108.91,108.91,108.9135,19600,GOOG
1656600960000,108.9325,108.8535,108.93175,108.9055,33220,GOOG
1656601020000,109.01,108.8675,108.962,108.883,25560,GOOG
1656601080000,109.163,109.0395,109.0395,109.131,44580,GOOG
1656601140000,109.299875,109.13225,109.1865,109.13225,38160,GOOG
1656601200000,109.15,109.11069,109.1415,109.11069,9200,GOOG
1656601260000,109.0315,108.9155,109.0315,108.9635,17200,GOOG
1656601320000,108.9595,108.9595,108.9595,108.9595,2000,GOOG
1656601380000,108.867,108.686425,108.867,108.686425,33760,GOOG
1656601440000,108.7,108.653,108.7,108.69425,17360,GOOG
1656601500000,108.833,108.746,108.746,108.8085,11200,GOOG
1656601560000,108.802,108.7155,108.77375,108.7175,27600,GOOG
1656601620000,108.7615,108.7005,108.7215,108.757145,119860,GOOG
1656601680000,109.0785,108.777,108.7802,109.037,30000,GOOG
1656601740000,109.18555,109.09775,109.09775,109.14,31600,GOOG
1656601800000,109.171,109.086,109.0995,109.17,13600,GOOG
1656601860000,109.115,109.0225,109.115,109.0225,9600,GOOG
1656601920000,109.11088,108.91886,108.91886,109.11088,25740,GOOG
1656601980000,109.134,109.055,109.0945,109.134,39740,GOOG
1656602040000,109.1655,109.041505,109.15225,109.08875,15200,GOOG
1656602100000,109.3485,109.19775,109.19775,109.3485,45000,GOOG
1656602160000,109.439,109.3105,109.439,109.391995,25200,GOOG
1656602220000,109.55,109.4315,109.4315,109.5134,28000,GOOG
1656602280000,109.496995,109.33525,109.496995,109.33525,13600,GOOG
1656602340000,109.523,109.32964,109.32964,109.4295,31200,GOOG
1656602400000,109.53775,109.230005,109.230005,109.53775,28600,GOOG
1656602460000,109.5725,109.42575,109.5725,109.42575,13200,GOOG
1656602520000,109.534,109.404,109.46499,109.4955,36680,GOOG
1656602580000,109.65,109.552,109.6,109.6005,68660,GOOG
1656602640000,109.7335,109.653,109.676,109.653,18240,GOOG
1656602700000,109.6835,109.5065,109.6835,109.66975,44580,GOOG
1656602760000,110.146,109.7055,109.75,110.13913,71400,GOOG
1656602820000,110.254,110.119505,110.2485,110.205,68800,GOOG
1656602880000,110.21,109.9995,110.159,110.015,38780,GOOG
1656602940000,110.08815,109.9195,109.988,109.9195,23600,GOOG
1656603000000,109.9825,109.835505,109.88312,109.835505,42360,GOOG
1656603060000,109.94817,109.8175,109.880665,109.86825,33200,GOOG
1656603120000,109.8585,109.7165,109.735,109.84425,60600,GOOG
1656603180000,109.8045,109.603,109.8045,109.603,7600,GOOG
1656603240000,109.674,109.567625,109.6408,109.6415,37280,GOOG
1656603300000,109.59475,109.47975,109.556,109.57305,19200,GOOG
1656603360000,109.5795,109.49025,109.5325,109.52,15200,GOOG
1656603420000,109.6385,109.58725,109.58725,109.6385,5600,GOOG
1656603480000,109.59825,109.546,109.568,109.58925,23200,GOOG
1656603540000,109.6905,109.595325,109.6,109.6905,65160,GOOG
1656603600000,109.7265,109.62325,109.693,109.62325,23600,GOOG
1656603660000,109.7,109.670125,109.6745,109.7,9200,GOOG
1656603720000,109.7175,109.550505,109.62425,109.7175,16600,GOOG
1656603780000,109.870175,109.626,109.665005,109.626,22200,GOOG
1656603840000,109.84,109.61825,109.61825,109.749,34100,GOOG
1656603900000,109.86875,109.7,109.759,109.86875,11600,GOOG
1656603960000,109.984495,109.7975,109.7975,109.94555,7600,GOOG
1656604020000,110.164,109.985,109.985,110.164,40600,GOOG
1656604080000,110.098495,110.067505,110.067505,110.098495,14600,GOOG
1656604140000,110.1155,110.0305,110.1155,110.0305,5600,GOOG
1656604200000,109.964,109.7845,109.964,109.81325,46560,GOOG
1656604260000,109.943,109.792,109.7965,109.9415,37200,GOOG
1656604320000,109.8865,109.8865,109.8865,109.8865,2000,GOOG
1656604380000,110.019,109.891075,109.891075,110.019,22980,GOOG
1656604440000,110.0345,109.98175,109.98175,110.022,9000,GOOG
1656604500000,110.0295,110,110.0295,110,11400,GOOG
1656604560000,110.09875,109.96,110.00625,109.96,44300,GOOG
1656604620000,110.1215,110.007515,110.007515,110.1215,18920,GOOG
1656604680000,110.374,110.25,110.25,110.329,21600,GOOG
1656604740000,110.448995,110.32,110.33475,110.448995,43600,GOOG
1656604800000,110.41325,110.37375,110.407,110.41325,17600,GOOG
1656604860000,110.46925,110.3755,110.46925,110.38532,35600,GOOG
1656604920000,110.408,110.24575,110.3985,110.24575,13400,GOOG
1656604980000,110.2085,110.13,110.185,110.13,44200,GOOG
1656605040000,110.074,110.00525,110.023,110.05232,19200,GOOG
1656605100000,110.1025,109.801,110.037,109.83225,14320,GOOG
1656605160000,109.82575,109.709,109.82575,109.747875,30900,GOOG
1656605220000,109.725,109.627,109.663,109.725,26600,GOOG
1656605280000,109.76,109.6125,109.6995,109.688005,12320,GOOG
1656605340000,109.759,109.67275,109.759,109.67275,11600,GOOG
1656605400000,109.722,109.6755,109.7045,109.6785,15600,GOOG
1656605460000,109.74,109.648,109.6575,109.689125,35600,GOOG
1656605520000,109.7485,109.661625,109.66275,109.665,17600,GOOG
1656605580000,109.6605,109.5655,109.6495,109.6115,54100,GOOG
1656605640000,109.725,109.6475,109.6475,109.725,17200,GOOG
1656605700000,109.7453,109.68,109.7085,109.7453,13600,GOOG
1656605760000,109.779,109.71875,109.779,109.71875,21600,GOOG
1656605820000,109.8345,109.693,109.693,109.805,27200,GOOG
1656605880000,109.95925,109.8245,109.8245,109.953,35600,GOOG
1656605940000,110.04975,109.976,110.0495,110,25600,GOOG
1656606000000,110.15875,109.9445,110,110.15875,39100,GOOG
1656606060000,110.1755,110.1095,110.1755,110.1095,11660,GOOG
1656606120000,110.175,110.12525,110.12525,110.175,7200,GOOG
1656606180000,110.179995,110.05,110.0865,110.179995,13600,GOOG
1656606240000,110.46225,110.175,110.1775,110.46225,21200,GOOG
1656606300000,110.721495,110.386005,110.4415,110.7105,43100,GOOG
1656606360000,110.87725,110.7465,110.7465,110.82475,21000,GOOG
1656606420000,110.9175,110.827175,110.827175,110.87175,53600,GOOG
1656606480000,110.873,110.714,110.8555,110.8175,10320,GOOG
1656606540000,110.88325,110.72225,110.72225,110.87025,21200,GOOG
1656606600000,110.997,110.924,110.924,110.99,44860,GOOG
1656606660000,111.090525,111.0295,111.043995,111.063,47780,GOOG
1656606720000,111.21115,111.075,111.075,111.1105,40180,GOOG
1656606780000,111.095,111.0805,111.0805,111.095,15600,GOOG
1656606840000,110.99645,110.88525,110.992,110.901995,25200,GOOG
1656606900000,110.919,110.733,110.91875,110.733,55200,GOOG
1656606960000,110.7385,110.58,110.7075,110.58,29600,GOOG
1656607020000,110.7275,110.5285,110.605,110.7275,40960,GOOG
1656607080000,110.6275,110.604,110.6065,110.624,22620,GOOG
1656607140000,110.662,110.63,110.63,110.6595,15600,GOOG
1656607200000,110.6945,110.6049,110.6945,110.6795,19940,GOOG
1656607260000,110.705495,110.605,110.65375,110.605,23200,GOOG
1656607320000,110.705,110.6105,110.6505,110.7015,27600,GOOG
1656607380000,110.8135,110.704,110.704,110.8135,27600,GOOG
1656607440000,110.855,110.7435,110.8261,110.75525,29180,GOOG
1656607500000,110.974,110.783,110.829,110.974,60820,GOOG
1656607560000,110.844,110.823,110.844,110.823,6000,GOOG
1656607620000,110.93475,110.83975,110.85,110.8635,64200,GOOG
1656607680000,110.847,110.705,110.847,110.705,16600,GOOG
1656607740000,110.79937,110.6565,110.6915,110.6565,49660,GOOG
